EXPOCODE,SECT_ID,LINE,STA,CAST,BTL,BTL_QC,DATE,TIME,LAT,LONG,Bot Depth,Press (db),CTD T C° ITS-90,CTD SALT,CTD_QC,bot salt,Bot_Salt_QC,CTD OXY µmol/kg,Bot O2 µmol/kg,Bot_O2_QC,Silicate µmol/kg,Nitrate µmol/kg,Nitrite µmol/kg,Phosphate µmol/kg,Ammonia µmol/kg,DIC µmol/kg,DIC_QC,TA µmol/kg,TA_QC,pH total meas 25°C,pH_QC,Chlorophyll a concentration µg/L,PON µmol/L,POC µmol/L,POC/PON mol/mol,PON µmol/kg,POC µmol/kg
32WC20110812,WCOA2011,4,22,1,7,2,8/15/2011,14:05:28,45,-124.98,906,399.51,5.897,34.081,2,-999,9,42.6,42.58,2,69.86,39.46,0.02,2.82,0.01,2286.5,2,2292,2,7.322,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,22,1,8,2,8/15/2011,14:08:14,45,-124.98,906,299.87,6.457,34.003,2,-999,9,66.9,-999,9,57.63,36.18,0.03,2.58,0,2255.7,2,2273.8,2,7.366,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,22,1,9,2,8/15/2011,14:11:04,45,-124.98,906,200.32,7.3,33.903,2,-999,9,115.5,115.38,2,42.07,31.23,0.02,2.21,0.01,2212.1,2,2260.9,2,7.456,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,22,1,10,2,8/15/2011,14:13:04,45,-124.98,906,150.49,7.849,33.783,2,-999,9,125.4,-999,9,35.58,28.99,0.02,2.09,0.01,2194.6,2,2247.1,2,7.48,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,22,1,11,2,8/15/2011,14:14:25,45,-124.98,906,125.43,8.091,33.624,2,-999,9,142.9,-999,9,31.51,26.94,0.02,1.97,0.01,2172.4,2,2239.1,2,7.511,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,22,1,12,2,8/15/2011,14:16:23,45,-124.98,906,100.56,8.462,33.164,2,-999,9,184.5,-999,9,21.5,20.34,0.02,1.6,0.01,2119.9,2,2210.5,2,7.605,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,22,1,13,2,8/15/2011,14:18:12,45,-124.98,906,80.27,8.8,32.71,2,-999,9,243,240.99,2,11.86,12.08,0.03,1.14,0,2058.4,2,2186.1,2,7.717,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,22,1,14,2,8/15/2011,14:19:52,45,-124.98,906,60.36,9.245,32.56,2,-999,9,257.8,-999,9,8.89,8.38,0.03,0.93,0,2030.4,2,2188.2,3,7.764,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,22,1,15,2,8/15/2011,14:21:17,45,-124.98,906,50.11,9.665,32.506,2,-999,9,269.9,-999,9,7.03,5.73,0.08,0.81,0,2018.6,2,2176,2,7.798,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,22,1,16,2,8/15/2011,14:22:37,45,-124.98,906,39.75,10.043,32.487,2,-999,9,287.8,289.27,2,4.25,1.1,0.19,0.65,0.28,2003.1,2,2177.6,2,7.835,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,22,1,17,2,8/15/2011,14:23:54,45,-124.98,906,29.99,10.964,32.432,2,-999,9,292.9,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.19,8.61,7.2,1.22,8.82
32WC20110812,WCOA2011,4,22,1,18,2,8/15/2011,14:24:23,45,-124.98,906,30.01,10.969,32.432,2,-999,9,293.1,-999,9,3.32,0.15,0.05,0.55,0.14,1988.7,2,2176.8,2,7.871,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,22,1,19,2,8/15/2011,14:25:41,45,-124.98,906,20.28,12.714,32.197,2,-999,9,285.4,-999,9,2.38,0.03,0.03,0.47,0.03,1968.9,2,2170.9,2,7.896,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,22,1,20,2,8/15/2011,14:26:49,45,-124.98,906,15.03,14.958,31.834,2,-999,9,269.5,-999,9,2.01,0.03,0.01,0.36,0.01,1948.5,2,2162.3,2,7.925,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,22,1,21,2,8/15/2011,14:27:53,45,-124.98,906,9.98,17.847,31.335,2,-999,9,244.2,-999,9,5.53,0.11,0.01,0.2,0.02,1905.5,2,2148.6,2,7.997,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,22,1,22,2,8/15/2011,14:29:26,45,-124.98,906,2.42,18.018,31.299,2,31.2906,2,251.9,250.24,6,7.01,0.09,0,0.16,0.02,1892.8,6,2142.1,6,8.013,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,22,1,23,2,8/15/2011,14:29:54,45,-124.98,906,2.44,17.972,31.313,2,-999,9,244,-999,9,7.01,0.12,0.01,0.16,0.01,-999,9,-999,9,8.014,2,-999,1.85,14.57,7.9,1.89,14.9
32WC20110812,WCOA2011,4,23,1,1,2,8/15/2011,17:17:45,45,-124.7,466,455.35,5.826,34.11,2,34.117,2,35.3,34.99,6,74.27,38.57,0.12,2.88,0.02,2297,6,2302.5,6,7.315,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,23,1,2,2,8/15/2011,17:18:29,45,-124.7,466,455.07,5.823,34.11,2,-999,9,33.9,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,7.307,2,-999,0.43,5.78,13.4,0.44,5.93
32WC20110812,WCOA2011,4,23,1,3,2,8/15/2011,17:20:56,45,-124.7,466,400.15,6.113,34.087,2,-999,9,42.9,43.28,2,68.62,37.88,0.05,2.8,0.01,2286.7,2,2293,2,7.325,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,23,1,4,2,8/15/2011,17:23:35,45,-124.7,466,300.35,6.513,34.061,2,-999,9,51.4,-999,9,60.67,36.61,0.03,2.68,0.01,2271.4,2,2283.9,2,7.342,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,23,1,5,2,8/15/2011,17:26:17,45,-124.7,466,199.92,7.202,33.932,2,-999,9,94.8,92.36,2,36.26,28.5,0.01,2.09,0.01,2231.1,2,2265.1,2,7.41,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,23,1,6,2,8/15/2011,17:28:53,45,-124.7,466,149.22,7.746,33.769,2,-999,9,125.1,-999,9,46.81,32.34,0.01,2.35,0.01,2195,2,2249.6,2,7.474,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,23,1,7,2,8/15/2011,17:30:54,45,-124.7,466,124.72,7.92,33.638,2,-999,9,138.6,-999,9,32.38,26.71,0,2,0.01,2180.6,2,2242.1,2,7.502,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,23,1,8,2,8/15/2011,17:32:48,45,-124.7,466,99.35,8.282,33.356,2,-999,9,166.5,165.81,2,26.46,23.05,0.01,1.8,0.01,2150.1,2,-999,5,7.552,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,23,1,9,2,8/15/2011,17:34:54,45,-124.7,466,80.02,8.668,32.924,2,-999,9,214.4,-999,9,15.91,14.76,0.01,1.33,0.01,2082.8,2,2200.6,2,7.672,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,23,1,10,2,8/15/2011,17:36:34,45,-124.7,466,59.86,8.954,32.648,2,-999,9,260.5,-999,9,8.88,8.14,0.07,0.94,0.01,2040.3,2,2185.7,2,7.765,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,23,1,11,2,8/15/2011,17:37:48,45,-124.7,466,49.79,9.198,32.564,2,-999,9,264.4,-999,9,6.28,2.6,0.14,0.71,0.53,2024.6,2,2178.7,2,7.786,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,23,1,12,2,8/15/2011,17:38:57,45,-124.7,466,39.58,9.857,32.565,2,-999,9,285.9,286.46,2,7.57,6.28,0.11,0.86,0.02,2009.2,2,2179.7,2,7.826,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,23,1,13,2,8/15/2011,17:40:10,45,-124.7,466,29.68,10.757,32.558,2,-999,9,297.7,-999,9,5.53,0.3,0.02,0.52,0.56,1991.1,2,2185.7,2,7.881,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,23,1,14,2,8/15/2011,17:40:39,45,-124.7,466,29.7,10.955,32.561,2,-999,9,299.1,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.67,5.14,7.7,0.69,5.27
32WC20110812,WCOA2011,4,23,1,15,2,8/15/2011,17:41:57,45,-124.7,466,20.22,13.027,32.531,2,-999,9,294.6,297.43,2,4.23,0.1,0.01,0.44,0.05,1973.6,2,2182.6,2,7.909,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,23,1,16,2,8/15/2011,17:43:05,45,-124.7,466,14.86,14.346,32.382,2,-999,9,285.4,-999,9,3.3,0.16,0,0.38,0.02,1961.9,2,2178.1,2,7.933,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,23,1,17,2,8/15/2011,17:44:09,45,-124.7,466,10.04,15.793,31.997,2,-999,9,269.3,-999,9,3.48,0.07,0.03,0.31,0.02,1941.2,2,2169.3,2,7.968,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,23,1,18,2,8/15/2011,17:45:24,45,-124.7,466,2.34,17.301,31.82,2,31.8895,4,261.3,265.42,2,4.58,0.01,0.01,0.22,0.01,1904.2,6,2174.7,6,8.032,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,23,1,19,2,8/15/2011,17:45:54,45,-124.7,466,2.36,16.966,31.836,2,-999,9,254.1,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,8.029,2,-999,1.01,10.6,10.5,1.04,10.85
32WC20110812,WCOA2011,4,24,1,1,2,8/15/2011,19:49:06,45,-124.33,179,170.5,7.258,33.962,2,33.9655,2,66.8,68.24,6,52.91,33.05,0.15,2.51,0.02,2248,6,2266.7,6,7.357,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,24,1,2,2,8/15/2011,19:49:23,45,-124.33,179,170.6,7.258,33.962,2,-999,9,65.3,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,7.351,2,-999,1.38,12.41,9,1.42,12.74
32WC20110812,WCOA2011,4,24,1,3,2,8/15/2011,19:50:00,45,-124.33,179,168,7.26,33.962,2,-999,9,66.8,68.65,2,52.99,33,0.16,2.53,0.01,2247.8,2,2267,2,7.356,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,24,1,4,2,8/15/2011,19:51:06,45,-124.33,179,160.61,7.269,33.96,2,-999,9,68.1,71.56,2,51.69,33.16,0.1,2.51,0.02,2245.5,2,2266.2,2,7.364,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,24,1,5,2,8/15/2011,19:52:26,45,-124.33,179,140.11,7.326,33.937,2,-999,9,85.2,83.53,2,47.8,32.55,0.07,2.4,0.01,2235.5,2,2263.5,2,7.391,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,24,1,6,2,8/15/2011,19:54:23,45,-124.33,179,100.05,7.78,33.834,2,-999,9,116.5,116,2,38.37,29.54,0.06,2.17,0,2201.9,2,2250.7,2,7.452,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,24,1,7,2,8/15/2011,19:55:45,45,-124.33,179,80.5,7.991,33.721,2,-999,9,130.5,131.55,2,34.12,27.68,0.06,2.07,0,2186.6,2,2244.6,2,7.482,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,24,1,8,2,8/15/2011,19:57:23,45,-124.33,179,59.66,7.732,33.174,2,-999,9,163,-999,9,27.65,22.72,0.05,1.82,0.01,2140.8,2,2209,2,7.544,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,24,1,9,2,8/15/2011,19:58:34,45,-124.33,179,50.17,7.818,32.876,2,-999,9,228.6,225.47,2,17.29,15.53,0.05,1.39,0.01,2081.3,2,2193.5,2,7.663,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,24,1,10,2,8/15/2011,19:59:40,45,-124.33,179,40.11,8.057,32.673,2,-999,9,247,-999,9,11.55,11.41,0.06,1.16,0.01,2054.3,2,2181.5,2,7.719,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,24,1,11,2,8/15/2011,20:00:44,45,-124.33,179,30.37,8.402,32.588,2,-999,9,256.5,-999,9,8.22,9.01,0.08,1.02,0.02,2040.9,2,2180,2,7.745,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,24,1,12,2,8/15/2011,20:01:55,45,-124.33,179,20.01,9.238,32.485,2,-999,9,274.1,272.81,2,6.55,5.09,0.23,0.84,0.25,2023.3,2,2178.5,2,7.782,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,24,1,13,2,8/15/2011,20:02:59,45,-124.33,179,9.87,10.332,32.332,2,-999,9,262.6,-999,9,8.02,2.39,0.13,0.74,0.11,2009.7,2,2176.1,2,7.808,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,24,1,14,2,8/15/2011,20:03:17,45,-124.33,179,9.79,10.281,32.342,2,-999,9,260.5,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,2.95,20.06,6.8,3.03,20.56
32WC20110812,WCOA2011,4,24,1,15,2,8/15/2011,20:04:26,45,-124.33,179,3.09,15.218,30.833,2,31.0706,4,306.3,300.53,6,10.62,0.76,0.08,-999,0.05,1914.3,6,2153.5,6,7.991,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,24,1,16,2,8/15/2011,20:05:01,45,-124.33,179,3.16,15.236,30.844,2,-999,9,304.7,-999,9,10.61,0.7,0.06,0.31,0.08,-999,9,-999,9,-999,9,-999,3.22,23.51,7.3,3.29,24.04
32WC20110812,WCOA2011,4,25,1,1,2,8/15/2011,22:03:28,45,-124.13,90,83.22,7.272,33.893,2,33.8963,2,55.1,55.23,6,58.58,33.36,0.24,2.62,0.18,2262.3,6,2264.4,6,7.302,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,25,1,2,2,8/15/2011,22:03:52,45,-124.13,90,83.22,7.271,33.894,2,-999,9,53.8,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.88,5.94,6.7,0.9,6.1
32WC20110812,WCOA2011,4,25,1,3,2,8/15/2011,22:04:54,45,-124.13,90,79.85,7.271,33.893,2,-999,9,55.1,55.17,2,58.48,33.4,0.22,2.63,0.11,2262.3,2,2263.4,2,7.303,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,25,1,4,2,8/15/2011,22:05:59,45,-124.13,90,74.89,7.271,33.893,2,-999,9,55.1,55.6,2,58.47,33.4,0.21,2.63,0.1,2262.2,2,2261.9,2,7.304,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,25,1,5,2,8/15/2011,22:07:16,45,-124.13,90,70.98,7.353,33.897,2,-999,9,70,71.18,2,51.47,32.76,0.16,2.5,0.02,2245.9,2,2258.5,2,7.349,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,25,1,6,2,8/15/2011,22:08:28,45,-124.13,90,60.32,7.453,33.856,2,-999,9,89.2,89.59,2,45.4,31.67,0.08,2.37,0.01,2225.1,2,2255.2,2,7.388,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,25,1,7,2,8/15/2011,22:10:03,45,-124.13,90,40.33,7.716,33.74,2,-999,9,114.6,-999,9,39.15,29.58,0.1,2.22,0.01,2210.2,2,2249.4,2,7.432,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,25,1,8,2,8/15/2011,22:11:31,45,-124.13,90,30.11,7.684,33.628,2,-999,9,117.6,118.2,2,36.57,28.53,0.1,2.17,0.02,2197.5,2,2236.3,2,7.434,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,25,1,9,2,8/15/2011,22:12:30,45,-124.13,90,25.12,7.752,33.453,2,-999,9,112.9,-999,9,36.38,27.96,0.09,2.17,0.01,2194.6,2,2233,2,7.423,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,25,1,10,2,8/15/2011,22:12:52,45,-124.13,90,25.09,7.751,33.455,2,-999,9,113.1,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.18,10.13,8.6,1.21,10.39
32WC20110812,WCOA2011,4,25,1,11,2,8/15/2011,22:13:56,45,-124.13,90,19.82,7.759,33.371,2,-999,9,122.5,125.05,2,35.09,26.92,0.09,2.11,0.01,2185,2,2226.3,2,7.438,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,25,1,12,2,8/15/2011,22:14:57,45,-124.13,90,14.7,8.083,33.11,2,-999,9,150.5,-999,9,30.49,23.97,0.1,1.96,0.03,2161.4,2,2216.6,2,7.491,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,25,1,13,2,8/15/2011,22:15:59,45,-124.13,90,10.3,9.127,32.881,2,-999,9,185.4,-999,9,23.87,19.88,0.16,1.72,0.23,2136,2,2216.1,2,7.571,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,25,1,14,2,8/15/2011,22:17:02,45,-124.13,90,2.94,11.016,32.61,2,32.5516,4,350.4,326.8,6,5.74,4.62,0.11,0.63,0.09,1994.6,6,2225.4,6,7.937,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,25,1,15,2,8/15/2011,22:17:23,45,-124.13,90,2.91,11.77,32.476,2,-999,9,388.5,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,9.31,75.59,8.1,9.55,77.47
32WC20110812,WCOA2011,4,26,1,1,2,8/15/2011,23:45:24,45,-124.05,38,29.93,7.843,33.681,2,33.6647,2,115.3,115.71,6,36.87,27.88,0.26,2.21,0.52,2208.4,2,2249.8,2,7.431,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,26,1,2,2,8/15/2011,23:45:43,45,-124.05,38,29.92,7.857,33.672,2,-999,9,111.2,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.65,10.7,6.5,1.7,10.98
32WC20110812,WCOA2011,4,26,1,3,2,8/15/2011,23:46:47,45,-124.05,38,25.28,8.788,33.497,2,-999,9,165.1,170.33,2,26.21,20.71,0.21,1.71,0.31,2160.5,2,2247.4,2,7.576,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,26,1,4,2,8/15/2011,23:47:47,45,-124.05,38,20.22,8.037,33.528,2,-999,9,131,159.56,2,29.14,23.3,0.2,1.88,0.29,2166.9,2,2184.3,4,7.539,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,26,1,5,2,8/15/2011,23:48:47,45,-124.05,38,14.97,8.375,33.515,2,-999,9,139.7,164.05,2,28.4,22.9,0.19,1.85,0.27,2164.8,2,2242.9,2,7.55,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,26,1,6,2,8/15/2011,23:49:54,45,-124.05,38,10.06,8.458,33.52,2,-999,9,149.7,174.63,2,27.47,22.59,0.21,1.77,0.26,2158.5,2,2245.1,2,7.579,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,26,1,7,2,8/15/2011,23:51:05,45,-124.05,38,3.08,10.147,33.368,2,33.3753,2,319.5,325.59,6,8.17,7.56,0.15,0.82,0.13,2031.4,6,2258.4,2,7.913,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,4,26,1,8,2,8/15/2011,23:51:19,45,-124.05,38,3.1,10.02,33.376,2,-999,9,301.9,-999,9,7.98,6.99,0.14,0.8,0.12,-999,9,-999,9,-999,9,-999,7.98,55.25,6.9,8.19,56.66
32WC20110812,WCOA2011,5,27,1,1,4,8/16/2011,3:21:48,44.63,-124.12,43,35.02,7.754,33.819,2,-999,9,81.9,-999,9,49.34,30.68,0.54,2.47,1.36,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,27,1,2,2,8/16/2011,3:22:22,44.63,-124.12,43,34.92,7.773,33.819,2,33.8187,2,84.4,89.15,6,-999,-999,-999,-999,-999,2241.7,2,2259.8,6,7.36,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,27,1,3,2,8/16/2011,3:23:31,44.63,-124.12,43,32.7,7.939,33.808,2,-999,9,93.9,87.62,2,49.69,31.07,0.51,2.45,0.96,2242.1,2,2261.3,2,7.356,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,27,1,4,2,8/16/2011,3:24:47,44.63,-124.12,43,30.02,8.168,33.79,2,-999,9,115.8,113.05,2,44.04,29.04,0.52,2.32,1.13,2225,2,2261.7,2,7.409,3,1.7661,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,27,1,5,2,8/16/2011,3:25:57,44.63,-124.12,43,24.78,8.477,33.708,2,-999,9,153.6,145.69,2,35.67,26.45,0.51,2.05,1.7,2200.9,2,-999,5,7.48,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,27,1,6,2,8/16/2011,3:27:27,44.63,-124.12,43,20.24,8.732,33.633,2,-999,9,183.9,180.18,2,25.3,21.53,0.5,1.71,0.88,2173.6,2,2260.3,2,7.568,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,27,1,7,2,8/16/2011,3:28:32,44.63,-124.12,43,15.32,9.045,33.584,2,-999,9,231.8,212.26,2,17.47,18.09,0.46,1.57,0.81,2147.9,2,2258.2,2,7.645,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,27,1,8,2,8/16/2011,3:29:50,44.63,-124.12,43,9.96,9.255,33.572,2,-999,9,252,253.17,2,9.46,14.29,0.44,1.09,0.38,2114.4,2,2260.6,2,7.739,2,19.894,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,27,1,9,2,8/16/2011,3:31:09,44.63,-124.12,43,2.96,9.346,33.566,2,33.5721,2,260.2,261.7,6,7.99,12.92,0.44,1.09,0.33,2107.7,6,2263,6,7.755,6,20.706,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,27,1,10,2,8/16/2011,3:31:28,44.63,-124.12,43,2.88,9.339,33.565,2,-999,9,251.8,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,10.16,60.59,6,10.43,62.16
32WC20110812,WCOA2011,5,28,1,1,2,8/16/2011,5:34:00,44.65,-124.29,79,69.78,7.298,33.891,2,33.8936,2,46.3,46.33,6,63.14,33.08,0.31,2.63,0.28,2270.5,2,2264,6,7.282,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,28,1,2,2,8/16/2011,5:34:20,44.65,-124.29,79,69.82,7.297,33.891,2,-999,9,44.9,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.38,9.73,7,1.42,9.99
32WC20110812,WCOA2011,5,28,1,3,2,8/16/2011,5:35:34,44.65,-124.29,79,65.4,7.298,33.891,2,-999,9,46.3,47.37,2,63.58,33.34,0.31,2.65,0.23,2271.1,2,2264,2,7.282,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,28,1,4,2,8/16/2011,5:36:39,44.65,-124.29,79,60.05,7.306,33.888,2,-999,9,45.3,47.44,2,62.11,33.28,0.24,2.62,0.23,2267.9,2,2262.6,2,7.287,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,28,1,5,2,8/16/2011,5:37:57,44.65,-124.29,79,50.09,7.527,33.793,2,-999,9,83,81.43,2,47.2,32.35,0.27,2.4,0.26,2235.2,2,2252.5,2,7.361,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,28,1,6,2,8/16/2011,5:39:23,44.65,-124.29,79,40.02,7.71,33.718,2,-999,9,87.9,88.81,2,43.19,31.77,0.43,2.39,2.98,2226.7,2,2244.9,2,7.359,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,28,1,7,2,8/16/2011,5:40:33,44.65,-124.29,79,29.92,8.149,33.63,2,-999,9,111.1,-999,9,41.55,29.61,0.47,2.27,0.84,2217.1,2,2242.7,2,7.394,2,0.812,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,28,1,8,2,8/16/2011,5:41:53,44.65,-124.29,79,19.95,7.983,33.36,2,-999,9,129.2,126.98,2,34.63,26.96,0.29,2.1,0.36,2187.6,2,2226.6,2,7.435,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,28,1,9,2,8/16/2011,5:43:03,44.65,-124.29,79,15.25,7.858,33.198,2,-999,9,137,-999,9,31.54,24.87,0.2,1.98,0.21,2163.7,2,2213.2,2,7.47,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,28,1,10,2,8/16/2011,5:44:28,44.65,-124.29,79,10.2,8.438,32.852,2,-999,9,191.9,158.97,3,27.71,22.22,0.21,1.79,0.08,2137,2,2200.4,2,7.513,2,8.9929,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,28,1,11,2,8/16/2011,5:45:57,44.65,-124.29,79,2.77,12.224,32.594,2,32.6063,2,400.5,420.95,6,1.77,0.45,0.08,0.18,0.04,1889.1,6,2218,2,8.134,6,9.2771,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,28,1,12,2,8/16/2011,5:46:23,44.65,-124.29,79,2.74,12.171,32.595,2,-999,9,400.1,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,5.66,48.05,8.5,5.8,49.23
32WC20110812,WCOA2011,5,29,1,1,2,8/16/2011,7:18:26,44.63,-124.4,70,62.57,7.506,33.824,2,33.8213,2,74.6,74.84,6,49.84,32.16,0.2,2.46,0.21,2242.5,6,2256.3,6,7.352,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,29,1,2,2,8/16/2011,7:18:49,44.63,-124.4,70,62.44,7.508,33.824,2,-999,9,73.1,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.73,5.4,7.4,0.75,5.54
32WC20110812,WCOA2011,5,29,1,3,2,8/16/2011,7:19:48,44.63,-124.4,70,57.68,7.518,33.817,2,-999,9,75.7,79.84,2,48.91,31.86,0.21,2.43,0.19,2237.9,2,2254.1,2,7.356,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,29,1,4,2,8/16/2011,7:20:44,44.63,-124.4,70,50.12,7.663,33.749,2,-999,9,96,-999,9,41.99,30.54,0.17,2.28,0.12,2219.6,2,2247.4,2,7.397,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,29,1,5,2,8/16/2011,7:21:48,44.63,-124.4,70,40.18,7.719,33.669,2,-999,9,102.3,-999,9,39.44,30.06,0.17,2.23,0.06,2208.8,2,2248,2,7.408,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,5,29,1,6,2,8/16/2011,7:23:03,44.63,-124.4,70,30.34,7.786,33.374,2,-999,9,133.6,105.21,4,33.62,26.56,0.1,2.04,0,2179.7,2,2228.5,2,7.455,2,0.5806,-999,-999,-999,-999,-999
